id,exam_id,statement,area,correct,alternative_a,alternative_b,alternative_c,alternative_d,created_at,updated_at,tags,number,confidence,source,embedding
4909b172-cc15-8331-9e2c-341679e53c31,2409242a-96d9-88eb-bc25-d63b972f946f,"À Assembleia de Credores, convocada para deliberação sobre o plano de recuperação judicial apresentado por Atacado Têxtil Itapemirim Ltda., compareceram os credores Afonso Fundão e Viana & Cia. Ltda. O primeiro é sócio da recuperanda e credor por empréstimo fornecido a ela; o segundo é credor por duplicatas, cujo valor e condições de pagamento não serão alterados pelo plano. Com base nessas informações e nas disposições sobre a participação e o voto nas Assembleias de Credores (Lei nº 11.101/2005), assinale a afirmativa correta.",direito_empresarial,B,"Apenas Afonso Fundão poderá votar, já que se trata de credor subordinado, integrante da classe III; Viana & Cia. Ltda. não poderá votar, porque o plano não alterou o valor ou as condições originais de pagamento.","Nenhum dos credores poderá votar na Assembleia, em razão de o primeiro ser sócio da devedora, e o segundo não ter alterado o valor ou as condições originais de pagamento.","Ambos poderão votar, em razão de o primeiro ser credor subordinado e o segundo credor quirografário, integrando a classe III na composição da Assembleia.","Apenas Viana & Cia. Ltda. poderá votar na Assembleia por ser credor quirografário, integrando a classe III; Afonso Fundão não poderá votar, em razão de ser sócio da devedora.",2026-04-17 18:15:02.507379 +00:00,2026-04-18 18:57:12.207260 +00:00,"[""recuperação judicial"", ""Assembleia de Credores"", ""Lei 11.101/2005"", ""credor subordinado"", ""credor quirografário""]",47,0.95,initial,
4c58be2e-89f4-8f58-8879-e05fa1fe7e1e,2409242a-96d9-88eb-bc25-d63b972f946f,"Marcos, 17 anos, responde a processo de apuração de ato infracional. Segundo a representação, o adolescente foi apreendido quando estava subtraindo bens de um estabelecimento comercial. Assim, foi-lhe imputada a conduta análoga ao Art. 155 do Código Penal (furto). Mariana, 40 anos, mãe de Marcos, o(a) procura, na condição de advogado(a), para fazer a defesa. Designada audiência de apresentação, estavam presentes Marcos, Mariana e as testemunhas de acusação. Tanto Marcos quanto Mariana confirmaram, perante a autoridade judiciária, que você fará a defesa técnica naquele processo. Entretanto, o Juízo verificou que não há procuração juntada aos autos. Por isso, o excluiu do feito e nomeou a Defensoria Pública para patrocinar os interesses do adolescente, contra a vontade deste e de sua genitora. Considerando o caso acima narrado, assinale a afirmativa correta.",eca,C,"O Magistrado errou ao nomear a Defensoria Pública, pois deveria ter adiado a audiência e dado um prazo razoável para a juntada da procuração.","Considerando a ausência de procuração, o adolescente estava indefeso, de modo que o Juízo agiu corretamente ao nomear a Defensoria Pública.","O Magistrado errou, uma vez que é dispensada a outorga de mandato quando o advogado(a) constituído(a) tiver sido indicado(a) por ocasião de ato formal com a presença da autoridade judiciária.","O Juízo errou, pois deveria adiar o ato e oficiar à OAB para a apuração de eventual infração disciplinar, já que o advogado(a) não poderia se apresentar na audiência sem a juntada da respectiva procuração.",2026-04-17 18:15:02.507353 +00:00,2026-04-18 18:57:12.207261 +00:00,"[""ECA"", ""ato infracional"", ""defesa técnica"", ""procuração"", ""Defensoria Pública""]",44,0.91,initial,
50653f8f-a2ba-8148-91bf-9df32dcec994,2409242a-96d9-88eb-bc25-d63b972f946f,"Sobre a concessão de visto, com base na Lei de Migração e na Constituição da República, assinale a afirmativa correta.",direito_internacional,C,O visto de visita poderá ser concedido ao imigrante que venha ao Brasil com o intuito de estabelecer residência por tempo indeterminado para tratar de sua saúde.,"O visto de visita não será exigido do estrangeiro em caso de escala ou conexão em território nacional, ainda que o visitante deixe a área de trânsito internacional por algumas horas.",Entre as hipóteses de concessão do visto temporário está a do imigrante que vem ao Brasil com o intuito de estabelecer residência por tempo determinado e que venha praticar atividade religiosa ou serviço voluntário.,"O visto diplomático não poderá ser estendido aos dependentes das autoridades e funcionários estrangeiros que viajem ao Brasil em missão oficial de caráter transitório ou permanente, representando Estado estrangeiro ou organismo internacional.",2026-04-17 18:15:02.507194 +00:00,2026-04-18 18:57:12.207261 +00:00,"[""Lei de Migração"", ""visto de visita"", ""visto temporário"", ""visto diplomático"", ""imigrante""]",22,0.87,initial,
53d40c67-07df-8150-971c-cf23c057d86f,2409242a-96d9-88eb-bc25-d63b972f946f,"José é servidor público estadual lotado em um cargo que exerce o controle interno de determinado órgão administrativo. No exercício de suas atribuições, ele se deparou com um processo administrativo, no qual foi questionada a validade de certo ato administrativo que beneficia a sociedade empresária Calêndula, o qual apresentou vício na sua constituição, mas que está produzindo seus efeitos. Em razão disso, ele tem fundadas dúvidas acerca da necessidade de invalidar o ato administrativo e sobre as providências necessárias para tanto, dúvidas essas que levaram José a consultar a sua assessoria jurídica. À luz do disposto no Decreto-Lei nº 4.657/1942 (LINDB), com a redação conferida pela Lei nº 13.655/2018, que introduziu as disposições sobre segurança jurídica e eficiência na criação e na aplicação do direito público no ordenamento pátrio, assinale a opção que indica o esclarecimento correto prestado pela assessoria jurídica.",direito_administrativo,B,"A existência de vício exige que a Administração decrete a invalidação do ato administrativo, com efeitos retroativos, ainda que tal decisão imponha aos sujeitos atingidos ônus e perdas que, em função das peculiaridades do caso, sejam anormais ou excessivos.","Constatado que o vício é insanável, a decisão na esfera administrativa que venha a decretar a invalidação de tal ato administrativo, que ainda não exauriu os seus efeitos, deverá indicar de modo expresso as suas consequências jurídicas e administrativas.","A verificação de qualquer vício em ato administrativo deve ensejar necessariamente a sua invalidação, independentemente do momento em que for verificado e de possíveis alternativas para melhor atender ao interesse público, ainda que tais alternativas possam justificar a sua convalidação.","No âmbito da esfera controladora, observado o vício, é imperiosa a anulação do ato, a ser prontamente realizada de ofício pela Administração, o que prescinde da observância da ampla defesa e do contraditório, bem como da justificação acerca da necessidade e adequação de tal invalidação.",2026-04-17 18:15:02.507252 +00:00,2026-04-18 18:57:12.207262 +00:00,"[""ato administrativo"", ""invalidação"", ""convalidação"", ""LINDB"", ""segurança jurídica""]",30,0.93,initial,
5a1baa56-2b20-8d34-92cd-2d48ad6b248d,2409242a-96d9-88eb-bc25-d63b972f946f,"Nova lei federal, ampliando o prazo de pagamento de certo tributo federal, foi publicada em 15/06/2023. Contudo, seu texto foi omisso quanto ao momento em que entraria em vigor. Diante desse cenário de omissão, assinale a opção que indica, corretamente, o momento em que tal lei tributária entrará em vigor, em todo o país.",direito_tributario,B,30 dias depois de oficialmente publicada.,45 dias depois de oficialmente publicada.,90 dias depois de oficialmente publicada.,no 1º dia do exercício seguinte àquele em que foi oficialmente publicada.,2026-04-17 18:15:02.507214 +00:00,2026-04-18 18:57:12.207262 +00:00,"[""vigência da lei tributária"", ""vacatio legis"", ""anterioridade tributária"", ""tributo federal"", ""LINDB tributária""]",25,0.95,initial,
5f69e2f8-a174-8466-9a66-db4d61514ff8,2409242a-96d9-88eb-bc25-d63b972f946f,"Pedro e Vitória são casados desde 2005 no regime de comunhão parcial de bens e pretendem constituir sociedade simples com seus filhos Carlos e Conceição. De acordo com as regras do Código Civil para a participação de pessoas casadas em sociedade, assinale a afirmativa correta.",direito_empresarial,C,"É possível a constituição de sociedade simples simultaneamente entre os cônjuges e seus filhos, tendo em vista não ser a sociedade empresária.","É defeso a constituição de sociedade simples simultaneamente entre os cônjuges e seus filhos, qualquer que seja o regime de bens do casamento.","É possível a constituição de sociedade simples entre os cônjuges e seus filhos simultaneamente, tendo em vista ser o regime de bens do casamento de comunhão parcial.","É defeso a constituição de sociedade simples simultaneamente entre os cônjuges e seus filhos, pois o casamento foi celebrado em regime de bens diferente do da separação absoluta.",2026-04-17 18:15:02.507390 +00:00,2026-04-18 18:57:12.207263 +00:00,"[""sociedade simples"", ""cônjuges sócios"", ""regime de bens"", ""comunhão parcial"", ""Código Civil""]",48,0.91,initial,
68b4795c-99ae-8572-83a0-818237b39d2b,2409242a-96d9-88eb-bc25-d63b972f946f,"Jéssica trabalha em um hospital particular de Belo Horizonte, no setor de tratamento de pacientes com doenças infectocontagiosas, recebendo adicional de insalubridade em grau máximo. Em 2024, Jessica engravidou e deu ciência do fato ao seu chefe, que imediatamente a transferiu para o setor de convênios, localizado em um prédio diferente do hospital, ocupando uma confortável e arejada sala comercial na qual cinco funcionários negociam com os planos de saúde conveniados, por telefone, a tabela de valores pelos atendimentos e procedimentos, sem atendimento presencial do público externo. Sobre a situação apresentada e os termos da CLT, assinale a afirmativa correta.",direito_do_trabalho,D,"A empregada, durante a gestação, fez jus ao adicional de insalubridade, que cessará após o nascimento da criança, não se estendendo ao período de lactação.","O direito ao adicional de insalubridade, até o retorno, deverá cessar porque a transferência foi uma necessidade para a qual a sociedade empresária não colaborou.","Jéssica, de acordo com a norma de regência, terá direito à metade do valor do adicional de insalubridade que recebia, enquanto estiver em local sem agente agressor à saúde.","A sociedade empresária deve pagar o adicional de insalubridade à gestante enquanto ela estiver no setor de convênios, fazendo a compensação desse valor na cota-parte do INSS.",2026-04-17 18:15:02.507590 +00:00,2026-04-18 18:57:12.207263 +00:00,"[""adicional de insalubridade"", ""gestante"", ""transferência de setor"", ""CLT"", ""lactação""]",73,0.93,initial,
6c29b63a-8089-868f-976a-157a3a42fd3c,2409242a-96d9-88eb-bc25-d63b972f946f,"Lucas, servidor público estatutário do Município Alfa, procurou Rodrigo, proprietário do estabelecimento comercial XYZ, especializado na manutenção de automóveis, para saber se ele tinha interesse em firmar um contrato administrativo, no valor de R$ 60.000,00 (sessenta mil reais), para a prestação de serviços de manutenção de veículos automotores de propriedade do Município. Antes de prosseguir nas tratativas, Rodrigo entrou em contato com você para, na qualidade de advogado(a), prestar-lhe a adequada consultoria jurídica. Considerando as disposições da Lei nº 14.133/2021 (Lei de Licitações e Contratos Administrativos), assinale a afirmativa que apresenta, corretamente, a sua orientação.",direito_administrativo,D,"Em razão da inexigibilidade da licitação, é admissível a contratação direta entre o Município Alfa e o particular Rodrigo, desde que seja apresentada justificativa de preço.","O Município Alfa deverá realizar o processo licitatório para celebrar o contrato administrativo, vedando-se a contratação direta no cenário narrado, por ausência de previsão legal.","Admitir-se-á a contratação direta entre o Município Alfa e o particular Rodrigo, desde que o estabelecimento comercial XYZ esteja situado nos limites territoriais do ente federativo contratante.","É possível a contratação direta entre o Município Alfa e o particular Rodrigo, para a prestação de serviços de manutenção de veículos automotores de propriedade do ente federativo, por ser caso de licitação dispensável.",2026-04-17 18:15:02.507285 +00:00,2026-04-18 18:57:12.207263 +00:00,"[""licitação dispensável"", ""contratação direta"", ""Lei 14.133/2021"", ""contrato administrativo"", ""inexigibilidade""]",34,0.95,initial,
6ce6b37e-967d-84fb-bca7-183da8699add,2409242a-96d9-88eb-bc25-d63b972f946f,"Joana ajuizou ação declaratória de nulidade de negócio jurídico em face de João e Regina, alegando ter sido vítima de dolo de ambos na celebração de contrato de compra e venda de imóvel. Em sede de contestação, além de negarem os fatos alegados por Joana, João e Regina procuram você, como advogado(a), para propor reconvenção contra Joana e Marcelo, seu fiador, para cobrar valores alegadamente em atraso, referentes às parcelas do contrato de compra e venda firmado pelas partes. Sobre o caso acima, assinale a opção que apresenta, corretamente, a orientação jurídica prestada.",direito_processual_civil,C,Joana poderá desistir da ação para impedir o prosseguimento da reconvenção.,"Joana, com a propositura da reconvenção, será citada pessoalmente e deverá apresentar resposta no prazo de 15 dias.","Não há óbice à propositura da reconvenção em face de Joana e de Marcelo, ainda que este não tenha sido o autor do processo originário.","A reconvenção somente poderá ser admitida porque João e Regina contestaram o pedido, não sendo lícita a propositura de reconvenção sem que o réu ofereça contestação.",2026-04-17 18:15:02.507434 +00:00,2026-04-18 18:57:12.207264 +00:00,"[""reconvenção"", ""litisconsorte passivo"", ""contestação"", ""petição inicial"", ""rito processual civil""]",52,0.95,initial,
6dd2e5e9-3501-8a47-a689-ad2f9b1fee5e,2409242a-96d9-88eb-bc25-d63b972f946f,"A advogada Jéssica foi contratada pela sociedade empresária de telefonia Alfa para trabalhar 10 horas contínuas por dia, de segunda a quinta-feira, totalizando 40 horas semanais. Além disso, o contrato escrito firmado entre Jéssica e a sociedade empresária prevê que, em situações excepcionais, ela deverá trabalhar horas extras, sendo remunerada com um adicional de 50% sobre o valor da hora normal. Jéssica questiona a validade dessas condições contratuais, especialmente em relação à duração da jornada de trabalho e à remuneração das horas extras. Com base no Art. 20 do Estatuto da Advocacia e da OAB, assinale a afirmativa correta.",etica_profissional,C,"O contrato de Jéssica é válido, pois a jornada semanal não ultrapassa 40 horas, e as horas extras podem ser remuneradas com um adicional de 50% conforme estipulado no contrato.","A sociedade empresária está correta ao fixar 10 horas de trabalho por dia, desde que Jéssica cumpra apenas quatro dias de trabalho por semana, sem a necessidade de pagamento de horas extras.","O contrato de Jéssica é inválido, pois a jornada diária não pode exceder 8 horas contínuas, e as horas extras devem ser remuneradas com um adicional de 100%, conforme previsto no Estatuto da OAB, independentemente do contrato firmado.","A sociedade empresária está agindo corretamente, pois Jéssica pode trabalhar até 10 horas por dia desde que sua jornada semanal não ultrapasse 40 horas, mas a remuneração das horas extras deveria ser de 100% sobre o valor da hora normal, independentemente do contrato escrito.",2026-04-17 18:15:02.507053 +00:00,2026-04-18 18:57:12.207264 +00:00,"[""advogado empregado"", ""jornada de trabalho"", ""horas extras"", ""Art. 20 Estatuto OAB"", ""contrato de trabalho""]",4,0.91,initial,
75b65b81-1de3-8809-bb8a-76f4da5ca2ba,2409242a-96d9-88eb-bc25-d63b972f946f,"A sociedade empresária XYZ, com sede no Estado Alfa, pretende desenvolver atividade econômica potencialmente causadora de significativa degradação ambiental nos territórios dos Estados Alfa e Beta. Dessa forma, com o objetivo de cumprir a legislação ambiental, a entidade contratou você para, na qualidade de advogado(a), dar entrada com o requerimento de licenciamento ambiental junto ao(s) órgão(s) competente(s), auxiliando-a a obter todas as licenças ambientais necessárias. Nesse cenário, considerando as disposições da Resolução nº 237/1997 do Conselho Nacional do Meio Ambiente (Conama), que versa sobre o licenciamento ambiental, assinale a opção que apresenta, corretamente, a sua orientação.",direito_ambiental,C,"O licenciamento ambiental deverá ser realizado pelo órgão ambiental competente do Estado Alfa, onde está localizada a sede da sociedade empresária XYZ.","Caberá aos órgãos ambientais dos Estados Alfa e Beta, em conjunto, procederem ao licenciamento ambiental da atividade econômica que a sociedade empresária XYZ pretende desenvolver.","Compete ao Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama), autarquia de natureza federal, o licenciamento ambiental da atividade econômica que será desenvolvida pela sociedade empresária XYZ.","A sociedade empresária XYZ poderá, a seu critério, requerer o licenciamento ambiental junto ao órgão ambiental competente do Estado Alfa ou do Estado Beta, já que a atividade econômica será desenvolvida nos dois entes federativos.",2026-04-17 18:15:02.507298 +00:00,2026-04-18 18:57:12.207264 +00:00,"[""licenciamento ambiental"", ""Resolução Conama 237/1997"", ""IBAMA"", ""competência ambiental"", ""degradação ambiental""]",36,0.94,initial,
76ec1120-be60-8871-ba57-3cf1b8bcb47f,2409242a-96d9-88eb-bc25-d63b972f946f,"A Farmácia Vida+, participante de um programa de descontos vinculado à operadora de planos de saúde MedSaúde S.A., compartilhou com a operadora informações detalhadas sobre as compras de seus clientes, incluindo medicamentos adquiridos, frequência das compras e histórico de uso de fármacos. Esse compartilhamento foi realizado sem o consentimento explícito dos clientes, sob a justificativa de que a MedSaúde S.A. poderia utilizar os dados para oferecer benefícios personalizados e otimizar seus serviços de saúde. Ao tomar conhecimento da prática, Cristina, uma das clientes da farmácia, procurou você, como advogado(a) para emitir parecer sobre o caso, especialmente sobre a configuração da violação de algum direito. Diante dessa situação e com base na Lei Geral de Proteção de Dados (LGPD), assinale a opção que apresenta, corretamente, o parecer emitido.",direito_do_consumidor,B,"O compartilhamento de dados foi legal, pois tanto a farmácia como a operadora de saúde são autorizadas a tratar os dados pessoais de saúde para a execução dos seus contratos.","A Farmácia Vida+ violou a LGPD ao compartilhar dados pessoais sensíveis sem o consentimento dos titulares, estando sujeita a sanções e obrigada a eliminar os dados compartilhados.","O compartilhamento de dados foi lícito, pois a operadora de saúde tem interesse legítimo na obtenção dessas informações para aprimorar os seus serviços e oferecer benefícios aos clientes.","O compartilhamento de dados foi ilegal, mas a Farmácia Vida+ não pode ser responsabilizada, pois a operadora de planos de saúde é a responsável final pelo tratamento das informações, mas ambas são obrigadas a eliminar os dados.",2026-04-17 18:15:02.507330 +00:00,2026-04-18 18:57:12.207265 +00:00,"[""LGPD"", ""dados pessoais sensíveis"", ""consentimento"", ""proteção de dados"", ""responsabilidade do controlador""]",41,0.78,initial,
7b7caf3a-030f-8110-bfbe-ba83bf444a49,2409242a-96d9-88eb-bc25-d63b972f946f,"Romualdo, empresário do ramo de supermercados, dirige-se à Prefeitura do Município Alfa e solicita licença para instalar uma loja da sua rede em um bairro específico da cidade. O pedido é negado sob a justificativa de que já existia outro estabelecimento do mesmo ramo na região. Segundo a Prefeitura de Alfa, a concessão de licença afrontaria a Lei Complementar Municipal nº X (LC X/2024), que exige distância mínima de mil metros entre estabelecimentos que comercializem produtos semelhantes. Romualdo, então, procura você, como advogado(a), para analisar a situação com base na ordem jurídico-constitucional brasileira. Assinale a opção que apresenta, corretamente, sua análise sobre a hipótese narrada.",direito_constitucional,D,"A norma municipal deve ser observada, em respeito à autonomia municipal garantida pela ordem jurídica brasileira.","A LC X é inconstitucional, já que Alfa, por não ser ente federativo, não possui competência legislativa para produzir leis complementares.","A existência de norma legal federal sobre a questão deve ser avaliada, porque, pelo critério hierárquico, esta última prevaleceria sobre a norma municipal.","A abertura do negócio em questão não deve ser restringida, porque a LC X, ao adotar o referido critério geográfico, viola o princípio constitucional da livre concorrência.",2026-04-17 18:15:02.507113 +00:00,2026-04-18 18:57:12.207265 +00:00,"[""livre concorrência"", ""autonomia municipal"", ""competência legislativa"", ""princípios constitucionais"", ""ordem econômica""]",12,0.88,initial,
7f45edae-2129-85b5-8a46-cb84c15c037e,2409242a-96d9-88eb-bc25-d63b972f946f,"Sílvia Lima, empregada segurada do Regime Geral da Previdência Social (RGPS), desempenha suas funções em atividades externas, mediante entregas de produtos elaborados por seu empregador. Em uma de suas entregas, logo após deixar a mercadoria e já no retorno ao seu posto detrabalho,foiatingida porumveículo emalta velocidade, que transitava em desacordo com os limites da via. Em virtude do ocorrido, Sílvia permaneceu afastada por um ano, em gozo de benefício previdenciário por incapacidade temporária, tendo se recuperado plenamente para as suas atividades. Sobre a situação de Sílvia, segundo o RGPS, assinale a afirmativa correta.",direito_previdenciario,D,Ela poderá se aposentar por incapacidade permanente.,Ela tem direito ao auxílio-acidente após o retorno às atividades.,"Ela, durante o afastamento, deve continuar a receber salários, normalmente.","Ela, após o retorno à sua atividade, gozará de estabilidade provisória de 12 meses no emprego.",2026-04-17 18:15:02.507565 +00:00,2026-04-18 18:57:12.207265 +00:00,"[""acidente de trabalho"", ""auxílio-acidente"", ""incapacidade temporária"", ""estabilidade provisória"", ""RGPS""]",70,0.94,initial,
815bcdff-f6c2-8db7-8cc0-76c52ce376cd,2409242a-96d9-88eb-bc25-d63b972f946f,"Maria adquiriu um aquecedor elétrico de uma marca renomada. Após uma semana de uso, o aquecedor apresentou um curto- circuito, causando um incêndio que danificou parte de sua residência. Após investigações, constatou-se que o defeito era decorrente de uma falha de fabricação, já relatada por outros consumidores. Ao buscar uma solução com o fabricante, este alegou que o acidente foi causado pelo uso inadequado do produto e negou responsabilidade. Sobre o fato narrado, com base no Código de Defesa do Consumidor, assinale a afirmativa correta.",direito_do_consumidor,D,"No caso, não há que se falar em responsabilidade do fornecedor, pois o risco de curto-circuito é inerente a todos os produtos elétricos.","O fabricante só será responsabilizado se Maria provar que o acidente não decorreu de uso inadequado, independentemente da constatação do defeito do produto.","O fabricante poderá ser responsabilizado se Maria provar que utilizou o aquecedor conforme as instruções do manual de uso, bem como demonstrar a adequação de suas instalações elétricas.","O fabricante é responsável pelos danos causados pelo aquecedor defeituoso, independentemente de culpa e, comprovado o nexo causal entre o defeito e os danos, responderá de forma objetiva.",2026-04-17 18:15:02.507367 +00:00,2026-04-18 18:57:12.207265 +00:00,"[""CDC"", ""responsabilidade objetiva"", ""fato do produto"", ""defeito de fabricação"", ""nexo causal""]",46,0.97,initial,
83ad7cc0-3b9e-8f0b-b394-650be6a3ec80,2409242a-96d9-88eb-bc25-d63b972f946f,"Tarcísio, advogado trabalhista com mais de 20 anos de experiência, prestou concurso público para a Outorga de Delegações de Serventias Notariais e Registrais e, após aprovação, assumiu um Tabelionato de Notas e Ofício de Registro Civil em uma comarca do mesmo Estado. Ele deseja saber se poderá continuar exercendo a advocacia em causa própria e, além disso, pretende patrocinar uma ação contra a empresa pública estadual responsável pelo fornecimento de água. Sobre incompatibilidades e impedimentos, com base nas disposições do Estatuto da OAB, assinale a afirmativa correta.",etica_profissional,C,"Tarcísio poderá exercer a advocacia apenas em causa própria, conforme prevê o Estatuto da OAB, mas estará impedido de advogar contra a empresa pública estadual de fornecimento de água.","Tarcísio poderá advogar livremente, inclusive contra a empresa pública estadual de fornecimento de água, uma vez que o exercício da atividade notarial não gera impedimento para o exercício da advocacia.","Tarcísio está em situação de incompatibilidade total com o exercício da advocacia, sendo vedada a atuação em qualquer causa, inclusive em causa própria, em razão de seu cargo como titular de serventia notarial e registral.","Tarcísio poderá continuar exercendo a advocacia, desde que em causas particulares que não envolvam empresas públicas ou concessionárias de serviço público, estando livre de impedimentos em ações de interesse pessoal.",2026-04-17 18:15:02.507042 +00:00,2026-04-18 18:57:12.207266 +00:00,"[""incompatibilidade"", ""impedimento"", ""serventia notarial"", ""Estatuto da OAB"", ""advocacia em causa própria""]",3,0.94,initial,
84aa8235-d512-8240-88b5-31d2c86a9c25,2409242a-96d9-88eb-bc25-d63b972f946f,"O Município Alfa, desejando aumentar sua arrecadação tributária, instituiu por lei ordinária municipal, publicada em 10/07/2025, um novo imposto sobre a concessão de autorizações para localização e funcionamento de estabelecimentos comerciais. A lei estabelece que produziria efeitos a partir de 01/01/2026. A sociedade empresária ABC Ltda., com estabelecimento comercial no Município Alfa, irresignada com a nova exação, contratou você, como advogado(a), para ajuizar ação declaratória tributária antes do início da vigência da nova lei, visando garantir que não seja cobrada quanto ao novo imposto municipal. Diante desse cenário, assinale a afirmativa correta.",direito_tributario,D,A ação correta a ser manejada seria a ação anulatória tributária.,"O novo imposto só pode ser criado por meio de uma lei complementar municipal, e não por mera lei ordinária.","A anterioridade nonagesimal não foi obedecida, pois a lei apenas entraria em vigor 90 dias após 01/01/2026.","O Município Alfa não pode criar esse novo imposto, por não estar compreendido em sua competência tributária constitucional.",2026-04-17 18:15:02.507246 +00:00,2026-04-18 18:57:12.207266 +00:00,"[""competência tributária municipal"", ""anterioridade nonagesimal"", ""criação de imposto"", ""legalidade tributária"", ""ação declaratória tributária""]",29,0.94,initial,
8b1f5634-20f6-81a9-986d-420c76597263,2409242a-96d9-88eb-bc25-d63b972f946f,"Mateus e Pedro adquiriram um veículo de Joana, figurando ambos como devedores solidários. Foi pactuado que o pagamento seria feito no prazo de 30 dias, contado da data da celebração do contrato. Ocorre que, dez dias após o acordo, Mateus faleceu, deixando dois herdeiros. Sobre as obrigações de cada um dos herdeiros de Mateus, assinale a afirmativa correta.",direito_civil,D,"Estão obrigados a pagar a dívida como um todo, se a obrigação for divisível, com direito de ação regressiva contra Pedro.","Estão desobrigados de qualquer pagamento, pois a responsabilidade pelo pagamento não é transmitida aos herdeiros.","São obrigados, individualmente, a pagar a dívida que corresponder ao devedor solidário falecido, pois a obrigação é divisível.","São obrigados a pagar apenas a parte que corresponder à sua cota hereditária, pois a obrigação é divisível.",2026-04-17 18:15:02.507311 +00:00,2026-04-18 18:57:12.207266 +00:00,"[""obrigações solidárias"", ""solidariedade passiva"", ""herdeiros"", ""transmissão de dívida"", ""direito das obrigações""]",38,0.96,initial,
8ee9fae9-248a-830c-a62a-3228a78b3504,2409242a-96d9-88eb-bc25-d63b972f946f,"Os irmãos, Matilde, advogada, e Frederico, consultor de empresas, decidiram firmar sociedade para prestar serviços jurídicos e de consultoria empresarial na capital mineira. Para isso, montaram um escritório em conjunto na cidade de Belo Horizonte, MG, divulgando seus serviços por meio de panfletos e redes sociais (Instagram e LinkedIn), ressaltando a natureza jurídica e empresarial das atividades como um ponto de destaque do escritório. Em relação às regras sobre a atividade privativa de advocacia e à publicidade de serviços advocatícios, conforme o Estatuto da Advocacia e da Ordem dos Advogados do Brasil, assinale a afirmativa correta.",etica_profissional,A,"É vedada a divulgação dos serviços advocatícios em conjunto com qualquer outra atividade, inclusive a de consultoria empresarial.","A publicidade conjunta dos serviços advocatícios e empresariais é permitida apenas quando realizada por meio de plataformas digitais, como redes sociais.","Matilde e Frederico podem atuar conjuntamente, já que as atividades jurídicas e de consultoria empresarial possuem afinidade e se complementam.","A divulgação dos serviços advocatícios juntamente com atividades de consultoria empresarial é permitida, desde que os materiais de publicidade sejam sóbrios e não induzam ao erro.",2026-04-17 18:15:02.507002 +00:00,2026-04-18 18:57:12.207267 +00:00,"[""publicidade advocatícia"", ""atividade privativa de advocacia"", ""Estatuto da OAB"", ""sociedade de advogados"", ""consultoria empresarial""]",1,0.95,initial,
8ef8a0a3-ce40-869b-8279-d7cf5a01239c,2409242a-96d9-88eb-bc25-d63b972f946f,"Na noite em que completou 19 anos de idade, Júnior, morador do bairro Leblon, RJ, resolveu testar o Bugatti Chiron de seu pai, que é o carro mais caro do Brasil, avaliado em cerca de 10 milhões de reais. Júnior esqueceu a sua carteira de habilitação em casa e saiu com o veículo, mas, por desconhecer a extraordinária potência do motor, perdeu o controle da direção e abalroou José, morador de rua, que foi socorrido, mas teve as pernas amputadas. Diante de tal situação hipotética, com base nos princípios aplicáveis ao conflito aparente de normas penais, assinale a afirmativa correta.",direito_penal,C,"Por força do princípio da consunção, Júnior deverá responder pelo delito de tentativa de homicídio culposo.","Por força do princípio da subsidiariedade, Júnior deverá responder pelo delito de lesão corporal de natureza grave.","Por força do princípio da especialidade, Júnior deverá responder pelo delito de lesão corporal culposa na direção de veículo automotor.","Por força do princípio da alternatividade, Júnior deverá responder pelo delito de dirigir veículo automotor, em via pública, sem a devida habilitação, ou pelo delito de lesão corporal culposa.",2026-04-17 18:15:02.507481 +00:00,2026-04-18 18:57:12.207267 +00:00,"[""conflito aparente de normas"", ""princípio da especialidade"", ""princípio da subsidiariedade"", ""lesão corporal culposa"", ""direção perigosa""]",58,0.95,initial,
